example_id,turn_index,edit_class,edit_class_recorded,delta_mismatch,n_unrecorded_removed,n_unrecorded_added,answer_changed,modification_type
ex_3738,3,removal,removal,False,0,0,True,FLIP
ex_3738,4,removal,removal,False,0,0,True,FLIP
ex_3738,5,removal,removal,False,0,0,True,FLIP
ex_3738,6,removal,removal,False,0,0,True,FLIP
ex_3738,7,removal,removal,False,0,0,True,FLIP
ex_3742,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3742,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3742,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3742,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3742,5,removal,removal,True,1,0,True,FLIP
ex_3742,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3742,7,add_only,add_only,False,0,0,False,INVARIANT
ex_3743,1,removal,removal,True,0,1,False,INVARIANT
ex_3743,2,removal,removal,False,0,0,True,FLIP
ex_3743,3,removal,removal,False,0,0,True,FLIP
ex_3743,4,removal,removal,False,0,0,False,INVARIANT
ex_3743,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3743,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3743,7,removal,removal,False,0,0,True,FLIP
ex_3752,1,removal,removal,False,0,0,True,FLIP
ex_3752,2,removal,removal,False,0,0,True,FLIP
ex_3752,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3752,4,removal,removal,False,0,0,True,FLIP
ex_3752,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3752,6,removal,removal,False,0,0,True,FLIP
ex_3752,7,removal,removal,False,0,0,True,FLIP
ex_376,1,add_only,add_only,False,0,0,False,INVARIANT
ex_376,2,removal,removal,False,0,0,True,FLIP
ex_376,3,removal,removal,False,0,0,False,INVARIANT
ex_376,4,removal,removal,False,0,0,True,FLIP
ex_376,5,removal,removal,False,0,0,False,INVARIANT
ex_376,6,removal,removal,False,0,0,True,FLIP
ex_376,7,removal,removal,False,0,0,False,INVARIANT
ex_3762,1,removal,removal,False,0,0,True,FLIP
ex_3762,2,removal,removal,False,0,0,False,INVARIANT
ex_3762,3,removal,removal,False,0,0,True,FLIP
ex_3762,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3762,5,removal,removal,False,0,0,True,FLIP
ex_3762,6,removal,removal,False,0,0,True,FLIP
ex_3762,7,removal,removal,False,0,0,False,INVARIANT
ex_3763,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3763,2,removal,removal,False,0,0,True,FLIP
ex_3763,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3763,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3763,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3763,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3763,7,removal,removal,False,0,0,True,FLIP
ex_3773,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3773,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3773,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3773,4,removal,removal,False,0,0,False,INVARIANT
ex_3773,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3773,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3773,7,add_only,add_only,False,0,0,False,INVARIANT
ex_3779,1,removal,removal,True,0,1,True,FLIP
ex_3779,2,removal,removal,False,0,0,True,FLIP
ex_3779,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3779,4,removal,removal,True,2,0,True,FLIP
ex_3779,5,removal,removal,False,0,0,True,FLIP
ex_3779,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3779,7,add_only,add_only,False,0,0,False,INVARIANT
ex_3780,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3780,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3780,3,removal,removal,False,0,0,True,FLIP
ex_3780,4,removal,removal,False,0,0,True,FLIP
ex_3780,5,removal,removal,False,0,0,False,INVARIANT
ex_3780,6,removal,removal,False,0,0,False,INVARIANT
ex_3780,7,removal,removal,False,0,0,True,FLIP
ex_3781,1,removal,removal,False,0,0,True,FLIP
ex_3781,2,removal,removal,False,0,0,True,FLIP
ex_3781,3,removal,removal,False,0,0,True,FLIP
ex_3781,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3781,5,removal,removal,True,0,0,True,FLIP
ex_3781,6,removal,removal,False,0,0,True,FLIP
ex_3781,7,removal,removal,False,0,0,True,FLIP
ex_3787,1,removal,removal,True,1,1,True,FLIP
ex_3787,2,removal,removal,False,0,0,True,FLIP
ex_3787,3,removal,removal,False,0,0,True,FLIP
ex_3787,4,removal,removal,False,0,0,False,INVARIANT
ex_3787,5,removal,removal,False,0,0,True,FLIP
ex_3787,6,removal,removal,False,0,0,False,INVARIANT
ex_3787,7,removal,removal,False,0,0,True,FLIP
ex_3800,1,removal,removal,False,0,0,False,INVARIANT
ex_3800,2,removal,removal,False,0,0,True,FLIP
ex_3800,3,removal,removal,False,0,0,False,INVARIANT
ex_3800,4,removal,removal,True,0,1,False,INVARIANT
ex_3800,5,removal,removal,False,0,0,False,INVARIANT
ex_3800,6,removal,removal,False,0,0,False,INVARIANT
ex_3800,7,removal,removal,True,0,1,False,INVARIANT
ex_3806,1,removal,removal,False,0,0,False,INVARIANT
ex_3806,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3806,3,removal,removal,False,0,0,True,FLIP
ex_3806,4,removal,removal,False,0,0,True,FLIP
ex_3806,5,removal,removal,False,0,0,True,FLIP
ex_3806,6,removal,removal,True,0,1,False,INVARIANT
ex_3806,7,removal,removal,False,0,0,True,FLIP
ex_3816,1,removal,removal,False,0,0,True,FLIP
ex_3816,2,add_only,add_only,False,0,0,True,FLIP
ex_3816,3,removal,removal,True,2,2,False,INVARIANT
ex_3816,4,removal,add_only,True,1,0,False,INVARIANT
ex_3816,5,removal,removal,False,0,0,True,FLIP
ex_3816,6,removal,removal,False,0,0,True,FLIP
ex_3816,7,add_only,add_only,False,0,0,False,INVARIANT
ex_3826,1,add_only,add_only,False,0,0,True,FLIP
ex_3826,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3826,3,removal,removal,True,1,0,True,FLIP
ex_3826,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3826,5,removal,removal,False,0,0,True,FLIP
ex_3826,6,removal,removal,False,0,0,True,FLIP
ex_3826,7,add_only,add_only,False,0,0,False,INVARIANT
ex_3827,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3827,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3827,3,removal,removal,False,0,0,True,FLIP
ex_3827,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3827,5,removal,removal,False,0,0,True,FLIP
ex_3827,6,removal,add_only,True,1,0,False,INVARIANT
ex_3827,7,removal,removal,False,0,0,True,FLIP
ex_383,1,add_only,add_only,False,0,0,False,INVARIANT
ex_383,2,removal,removal,True,0,1,False,INVARIANT
ex_383,3,removal,removal,False,0,0,True,FLIP
ex_383,4,removal,removal,False,0,0,True,FLIP
ex_383,5,removal,removal,False,0,0,True,FLIP
ex_383,6,removal,removal,False,0,0,True,FLIP
ex_383,7,removal,removal,False,0,0,False,INVARIANT
ex_3831,1,removal,removal,False,0,0,False,INVARIANT
ex_3831,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3831,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3831,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3831,5,add_only,add_only,True,0,0,False,INVARIANT
ex_3831,6,removal,removal,True,1,0,True,FLIP
ex_3831,7,removal,removal,True,0,0,True,FLIP
ex_3837,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3837,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3837,3,removal,removal,False,0,0,True,FLIP
ex_3837,4,removal,removal,False,0,0,True,FLIP
ex_3837,5,removal,removal,False,0,0,True,FLIP
ex_3837,6,removal,removal,False,0,0,True,FLIP
ex_3837,7,removal,removal,False,0,0,False,INVARIANT
ex_385,1,removal,removal,False,0,0,True,FLIP
ex_385,2,removal,removal,False,0,0,True,FLIP
ex_385,3,removal,removal,False,0,0,True,FLIP
ex_385,4,removal,removal,False,0,0,True,FLIP
ex_385,5,removal,removal,False,0,0,True,FLIP
ex_385,6,removal,add_only,True,1,1,False,INVARIANT
ex_385,7,removal,removal,True,0,1,True,FLIP
ex_3860,1,removal,removal,False,0,0,False,INVARIANT
ex_3860,2,removal,removal,False,0,0,True,FLIP
ex_3860,3,removal,removal,False,0,0,False,INVARIANT
ex_3860,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3860,5,add_only,add_only,True,0,0,False,INVARIANT
ex_3860,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3860,7,removal,removal,False,0,0,True,FLIP
ex_3866,1,removal,removal,False,0,0,True,FLIP
ex_3866,2,removal,removal,False,0,0,False,INVARIANT
ex_3866,3,add_only,add_only,True,0,1,False,INVARIANT
ex_3866,4,removal,removal,False,0,0,True,FLIP
ex_3866,5,removal,removal,False,0,0,True,FLIP
ex_3866,6,removal,removal,True,1,1,True,FLIP
ex_3866,7,removal,removal,True,1,0,True,FLIP
ex_3871,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3871,2,removal,removal,False,0,0,True,FLIP
ex_3871,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3871,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3871,5,removal,removal,False,0,0,True,FLIP
ex_3871,6,none,add_only,True,0,0,False,INVARIANT
ex_3871,7,add_only,add_only,False,0,0,False,INVARIANT
ex_3884,1,removal,removal,False,0,0,False,INVARIANT
ex_3884,2,removal,removal,False,0,0,True,FLIP
ex_3884,3,removal,removal,False,0,0,True,FLIP
ex_3884,4,removal,removal,False,0,0,True,FLIP
ex_3884,5,removal,removal,False,0,0,False,INVARIANT
ex_3884,6,removal,removal,False,0,0,True,FLIP
ex_3884,7,removal,removal,False,0,0,True,FLIP
ex_3885,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3885,2,removal,add_only,True,1,1,False,INVARIANT
ex_3885,3,removal,removal,False,0,0,True,FLIP
ex_3885,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3885,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3885,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3885,7,removal,add_only,True,1,1,False,INVARIANT
ex_3888,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3888,2,removal,removal,False,0,0,True,FLIP
ex_3888,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3888,4,removal,removal,False,0,0,True,FLIP
ex_3888,5,removal,removal,False,0,0,True,FLIP
ex_3888,6,removal,removal,False,0,0,True,FLIP
ex_3888,7,none,none,False,0,0,False,INVARIANT
ex_3889,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3889,2,removal,removal,False,0,0,True,FLIP
ex_3889,3,removal,removal,False,0,0,False,INVARIANT
ex_3889,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3889,5,removal,removal,False,0,0,True,FLIP
ex_3889,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3889,7,removal,removal,False,0,0,True,FLIP
ex_3903,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3903,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3903,3,removal,removal,False,0,0,True,FLIP
ex_3903,4,removal,removal,False,0,0,True,FLIP
ex_3903,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3903,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3903,7,removal,removal,False,0,0,True,FLIP
ex_3914,1,removal,removal,False,0,0,True,FLIP
ex_3914,2,removal,removal,False,0,0,True,FLIP
ex_3914,3,removal,removal,False,0,0,True,FLIP
ex_3914,4,removal,add_only,True,1,0,False,INVARIANT
ex_3914,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3914,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3914,7,removal,removal,False,0,0,True,FLIP
ex_3915,1,removal,removal,False,0,0,True,FLIP
ex_3915,2,removal,removal,False,0,0,True,FLIP
ex_3915,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3915,4,removal,removal,False,0,0,True,FLIP
ex_3915,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3915,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3915,7,add_only,add_only,False,0,0,False,INVARIANT
ex_3919,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3919,2,removal,removal,False,0,0,True,FLIP
ex_3919,3,removal,removal,True,0,2,False,INVARIANT
ex_3919,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3919,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3919,6,removal,removal,False,0,0,True,FLIP
ex_3919,7,removal,removal,False,0,0,True,FLIP
ex_3924,1,removal,removal,True,0,1,False,INVARIANT
ex_3924,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3924,3,removal,add_only,True,1,1,False,INVARIANT
ex_3924,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3924,5,removal,removal,False,0,0,True,FLIP
ex_3924,6,removal,removal,False,0,0,True,FLIP
ex_3924,7,removal,removal,False,0,0,True,FLIP
ex_3928,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3928,2,removal,removal,False,0,0,False,INVARIANT
ex_3928,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3928,4,removal,removal,False,0,0,False,INVARIANT
ex_3928,5,removal,removal,False,0,0,False,INVARIANT
ex_3928,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3928,7,removal,add_only,True,1,0,False,INVARIANT
ex_3935,1,removal,removal,False,0,0,False,INVARIANT
ex_3935,2,removal,removal,False,0,0,True,FLIP
ex_3935,3,removal,removal,True,0,1,False,INVARIANT
ex_3935,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3935,5,removal,removal,False,0,0,True,FLIP
ex_3935,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3935,7,add_only,add_only,False,0,0,False,INVARIANT
ex_3938,1,removal,removal,False,0,0,True,FLIP
ex_3938,2,removal,removal,False,0,0,True,FLIP
ex_3938,3,removal,removal,False,0,0,False,INVARIANT
ex_3938,4,removal,removal,False,0,0,True,FLIP
ex_3938,5,removal,removal,False,0,0,True,FLIP
ex_3938,6,removal,removal,False,0,0,True,FLIP
ex_3938,7,removal,add_only,True,1,1,False,INVARIANT
ex_3942,1,removal,removal,False,0,0,True,FLIP
ex_3942,2,removal,removal,False,0,0,True,FLIP
ex_3942,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3942,4,removal,removal,False,0,0,True,FLIP
ex_3942,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3942,6,removal,removal,False,0,0,True,FLIP
ex_3942,7,removal,removal,False,0,0,True,FLIP
ex_3944,1,removal,removal,False,0,0,True,FLIP
ex_3944,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3944,3,removal,removal,False,0,0,True,FLIP
ex_3944,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3944,5,removal,removal,False,0,0,False,INVARIANT
ex_3944,6,removal,add_only,True,3,3,False,INVARIANT
ex_3944,7,add_only,add_only,False,0,0,False,INVARIANT
ex_3945,1,removal,removal,False,0,0,True,FLIP
ex_3945,2,removal,removal,False,0,0,False,INVARIANT
ex_3945,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3945,4,removal,removal,False,0,0,False,INVARIANT
ex_3945,5,removal,removal,False,0,0,False,INVARIANT
ex_3945,6,removal,removal,False,0,0,True,FLIP
ex_3945,7,removal,removal,False,0,0,True,FLIP
ex_3949,1,removal,removal,False,0,0,True,FLIP
ex_3949,2,removal,removal,False,0,0,False,INVARIANT
ex_3949,3,removal,removal,False,0,0,True,FLIP
ex_3949,4,removal,removal,False,0,0,True,FLIP
ex_3949,5,add_only,add_only,False,0,0,True,FLIP
ex_3949,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3949,7,removal,removal,False,0,0,True,FLIP
ex_395,1,add_only,add_only,True,0,1,False,INVARIANT
ex_395,2,removal,add_only,True,1,1,False,INVARIANT
ex_395,3,add_only,add_only,False,0,0,False,INVARIANT
ex_395,4,add_only,add_only,False,0,0,False,INVARIANT
ex_395,5,removal,removal,True,1,0,True,FLIP
ex_395,6,add_only,add_only,False,0,0,False,INVARIANT
ex_395,7,removal,removal,False,0,0,True,FLIP
ex_3952,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3952,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3952,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3952,4,removal,removal,False,0,0,True,FLIP
ex_3952,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3952,6,removal,removal,False,0,0,True,FLIP
ex_3952,7,removal,removal,False,0,0,True,FLIP
ex_3963,1,removal,removal,True,2,2,True,FLIP
ex_3963,2,removal,removal,False,0,0,True,FLIP
ex_3963,3,removal,removal,False,0,0,True,FLIP
ex_3963,4,removal,removal,False,0,0,True,FLIP
ex_3963,5,removal,removal,False,0,0,False,INVARIANT
ex_3963,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3963,7,removal,removal,False,0,0,True,FLIP
ex_3964,1,add_only,add_only,False,0,0,False,INVARIANT
ex_3964,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3964,3,add_only,add_only,False,0,0,False,INVARIANT
ex_3964,4,removal,removal,False,0,0,True,FLIP
ex_3964,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3964,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3964,7,removal,removal,True,1,1,True,FLIP
ex_3978,1,removal,removal,True,1,1,True,FLIP
ex_3978,2,add_only,add_only,False,0,0,False,INVARIANT
ex_3978,3,removal,removal,False,0,0,True,FLIP
ex_3978,4,removal,removal,False,0,0,True,FLIP
ex_3978,5,removal,removal,False,0,0,True,FLIP
ex_3978,6,removal,removal,True,0,1,False,INVARIANT
ex_3978,7,removal,removal,True,0,2,False,INVARIANT
ex_3979,1,removal,removal,False,0,0,True,FLIP
ex_3979,2,removal,removal,False,0,0,True,FLIP
ex_3979,3,removal,removal,False,0,0,False,INVARIANT
ex_3979,4,removal,removal,False,0,0,True,FLIP
ex_3979,5,removal,add_only,True,1,1,False,INVARIANT
ex_3979,6,removal,removal,False,0,0,True,FLIP
ex_3979,7,removal,removal,False,0,0,True,FLIP
ex_3987,1,removal,removal,True,0,1,False,INVARIANT
ex_3987,2,removal,removal,False,0,0,True,FLIP
ex_3987,3,removal,removal,False,0,0,True,FLIP
ex_3987,4,removal,removal,True,1,1,True,FLIP
ex_3987,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3987,6,add_only,add_only,False,0,0,False,INVARIANT
ex_3987,7,add_only,add_only,False,0,0,False,INVARIANT
ex_399,1,removal,removal,True,0,1,True,FLIP
ex_399,2,removal,add_only,True,1,1,False,INVARIANT
ex_399,3,removal,removal,False,0,0,True,FLIP
ex_399,4,removal,removal,True,0,1,False,INVARIANT
ex_399,5,removal,add_only,True,1,1,False,INVARIANT
ex_399,6,removal,removal,True,0,1,False,INVARIANT
ex_399,7,removal,removal,False,0,0,True,FLIP
ex_3991,1,removal,removal,True,1,0,False,INVARIANT
ex_3991,2,removal,removal,True,0,1,False,INVARIANT
ex_3991,3,removal,removal,True,1,1,False,INVARIANT
ex_3991,4,add_only,add_only,False,0,0,False,INVARIANT
ex_3991,5,removal,removal,False,0,0,True,FLIP
ex_3991,6,removal,removal,False,0,0,True,FLIP
ex_3991,7,removal,removal,False,0,0,True,FLIP
ex_3997,1,removal,removal,False,0,0,False,INVARIANT
ex_3997,2,removal,removal,False,0,0,False,INVARIANT
ex_3997,3,removal,removal,False,0,0,False,INVARIANT
ex_3997,4,removal,removal,False,0,0,False,INVARIANT
ex_3997,5,add_only,add_only,False,0,0,False,INVARIANT
ex_3997,6,removal,removal,False,0,0,True,FLIP
ex_3997,7,add_only,add_only,False,0,0,False,INVARIANT
ex_402,1,removal,removal,False,0,0,True,FLIP
ex_402,2,removal,removal,False,0,0,False,INVARIANT
ex_402,3,removal,removal,False,0,0,True,FLIP
ex_402,4,removal,removal,False,0,0,False,INVARIANT
ex_402,5,removal,removal,False,0,0,False,INVARIANT
ex_402,6,removal,removal,True,0,1,False,INVARIANT
ex_402,7,removal,removal,False,0,0,False,INVARIANT
ex_405,1,add_only,add_only,False,0,0,False,INVARIANT
ex_405,2,removal,removal,False,0,0,True,FLIP
ex_405,3,removal,removal,False,0,0,True,FLIP
ex_405,4,add_only,add_only,False,0,0,False,INVARIANT
ex_405,5,removal,add_only,True,2,1,False,INVARIANT
ex_405,6,removal,removal,False,0,0,True,FLIP
ex_405,7,add_only,add_only,False,0,0,False,INVARIANT
ex_409,1,removal,removal,True,0,1,True,FLIP
ex_409,2,removal,removal,True,0,1,True,FLIP
ex_409,3,removal,removal,False,0,0,False,INVARIANT
ex_409,4,removal,removal,True,1,0,True,FLIP
ex_409,5,removal,removal,False,0,0,True,FLIP
ex_409,6,removal,removal,False,0,0,False,INVARIANT
ex_409,7,add_only,add_only,False,0,0,False,INVARIANT
ex_424,1,add_only,add_only,False,0,0,False,INVARIANT
ex_424,2,removal,removal,False,0,0,True,FLIP
ex_424,3,add_only,add_only,False,0,0,False,INVARIANT
ex_424,4,removal,removal,False,0,0,True,FLIP
ex_424,5,removal,removal,False,0,0,True,FLIP
ex_424,6,removal,removal,True,0,1,True,FLIP
ex_424,7,add_only,add_only,False,0,0,False,INVARIANT
ex_428,1,removal,removal,False,0,0,False,INVARIANT
ex_428,2,removal,removal,True,1,0,True,FLIP
ex_428,3,removal,removal,False,0,0,True,FLIP
ex_428,4,removal,removal,False,0,0,True,FLIP
ex_428,5,removal,removal,True,0,1,False,INVARIANT
ex_428,6,removal,add_only,True,1,1,False,INVARIANT
ex_428,7,removal,removal,True,0,1,True,FLIP
ex_432,1,removal,removal,False,0,0,False,INVARIANT
ex_432,2,removal,removal,False,0,0,False,INVARIANT
ex_432,3,removal,removal,False,0,0,True,FLIP
ex_432,4,removal,removal,False,0,0,True,FLIP
ex_432,5,add_only,add_only,False,0,0,False,INVARIANT
ex_432,6,removal,removal,False,0,0,True,FLIP
ex_432,7,removal,removal,False,0,0,True,FLIP
ex_443,1,add_only,add_only,False,0,0,True,FLIP
ex_443,2,removal,removal,False,0,0,True,FLIP
ex_443,3,removal,removal,False,0,0,True,FLIP
ex_443,4,removal,removal,False,0,0,True,FLIP
ex_443,5,add_only,add_only,False,0,0,False,INVARIANT
ex_443,6,removal,removal,False,0,0,True,FLIP
ex_443,7,removal,removal,False,0,0,True,FLIP
ex_455,1,removal,removal,False,0,0,True,FLIP
ex_455,2,removal,removal,False,0,0,True,FLIP
ex_455,3,add_only,add_only,False,0,0,False,INVARIANT
ex_455,4,removal,removal,False,0,0,True,FLIP
ex_455,5,add_only,add_only,False,0,0,False,INVARIANT
ex_455,6,removal,removal,True,0,1,False,INVARIANT
ex_455,7,removal,removal,False,0,0,True,FLIP
ex_469,1,removal,removal,False,0,0,False,INVARIANT
ex_469,2,removal,removal,False,0,0,True,FLIP
ex_469,3,removal,removal,False,0,0,True,FLIP
ex_469,4,removal,removal,False,0,0,False,INVARIANT
ex_469,5,removal,removal,False,0,0,True,FLIP
ex_469,6,removal,removal,False,0,0,True,FLIP
ex_469,7,add_only,add_only,False,0,0,False,INVARIANT
ex_474,1,removal,removal,False,0,0,True,FLIP
ex_474,2,removal,removal,False,0,0,True,FLIP
ex_474,3,removal,removal,False,0,0,False,INVARIANT
ex_474,4,removal,removal,False,0,0,True,FLIP
ex_474,5,removal,removal,False,0,0,False,INVARIANT
ex_474,6,removal,removal,False,0,0,False,INVARIANT
ex_474,7,add_only,add_only,False,0,0,False,INVARIANT
ex_479,1,removal,add_only,True,3,3,False,INVARIANT
ex_479,2,removal,removal,False,0,0,True,FLIP
ex_479,3,removal,removal,False,0,0,True,FLIP
ex_479,4,removal,removal,True,0,1,False,INVARIANT
ex_479,5,add_only,add_only,False,0,0,False,INVARIANT
ex_479,6,add_only,add_only,False,0,0,False,INVARIANT
ex_479,7,add_only,add_only,False,0,0,False,INVARIANT
ex_506,1,removal,removal,False,0,0,False,INVARIANT
ex_506,2,removal,removal,False,0,0,True,FLIP
ex_506,3,removal,removal,False,0,0,True,FLIP
ex_506,4,removal,removal,False,0,0,True,FLIP
ex_506,5,removal,removal,False,0,0,True,FLIP
ex_506,6,removal,removal,False,0,0,True,FLIP
ex_506,7,removal,removal,False,0,0,False,INVARIANT
ex_510,1,removal,removal,False,0,0,False,INVARIANT
ex_510,2,removal,removal,False,0,0,True,FLIP
ex_510,3,removal,removal,False,0,0,False,INVARIANT
ex_510,4,removal,removal,False,0,0,True,FLIP
ex_510,5,removal,add_only,True,2,2,False,INVARIANT
ex_510,6,removal,add_only,True,1,1,False,INVARIANT
ex_510,7,removal,removal,False,0,0,True,FLIP
ex_526,1,add_only,add_only,False,0,0,False,INVARIANT
ex_526,2,removal,removal,False,0,0,True,FLIP
ex_526,3,add_only,add_only,False,0,0,False,INVARIANT
ex_526,4,removal,removal,False,0,0,True,FLIP
ex_526,5,removal,add_only,True,1,1,False,INVARIANT
ex_526,6,removal,removal,True,0,1,False,INVARIANT
ex_526,7,removal,removal,False,0,0,False,INVARIANT
ex_530,1,add_only,add_only,False,0,0,False,INVARIANT
ex_530,2,removal,removal,False,0,0,True,FLIP
ex_530,3,add_only,add_only,False,0,0,False,INVARIANT
ex_530,4,removal,removal,False,0,0,True,FLIP
ex_530,5,add_only,add_only,False,0,0,False,INVARIANT
ex_530,6,removal,removal,False,0,0,True,FLIP
ex_530,7,removal,add_only,True,1,1,False,INVARIANT
ex_536,1,removal,removal,False,0,0,False,INVARIANT
ex_536,2,removal,removal,False,0,0,False,INVARIANT
ex_536,3,add_only,add_only,False,0,0,False,INVARIANT
ex_536,4,add_only,add_only,False,0,0,False,INVARIANT
ex_536,5,removal,removal,False,0,0,True,FLIP
ex_536,6,removal,removal,False,0,0,False,INVARIANT
ex_536,7,removal,removal,False,0,0,True,FLIP
ex_537,1,removal,removal,False,0,0,True,FLIP
ex_537,2,add_only,add_only,False,0,0,False,INVARIANT
ex_537,3,removal,removal,False,0,0,False,INVARIANT
ex_537,4,removal,removal,False,0,0,True,FLIP
ex_537,5,add_only,add_only,False,0,0,False,INVARIANT
ex_537,6,removal,add_only,True,1,1,False,INVARIANT
ex_537,7,removal,add_only,True,1,1,False,INVARIANT
ex_550,1,removal,removal,False,0,0,True,FLIP
ex_550,2,removal,removal,False,0,0,True,FLIP
ex_550,3,removal,removal,False,0,0,True,FLIP
ex_550,4,removal,removal,False,0,0,True,FLIP
ex_550,5,removal,removal,False,0,0,True,FLIP
ex_550,6,removal,removal,False,0,0,True,FLIP
ex_550,7,removal,removal,False,0,0,True,FLIP
ex_551,1,removal,removal,False,0,0,True,FLIP
ex_551,2,removal,removal,False,0,0,True,FLIP
ex_551,3,removal,removal,False,0,0,False,INVARIANT
ex_551,4,removal,removal,False,0,0,True,FLIP
ex_551,5,removal,removal,False,0,0,True,FLIP
ex_551,6,removal,removal,False,0,0,True,FLIP
ex_551,7,removal,removal,False,0,0,True,FLIP
ex_556,1,removal,removal,True,1,0,True,FLIP
ex_556,2,removal,removal,False,0,0,False,INVARIANT
ex_556,3,removal,removal,False,0,0,True,FLIP
ex_556,4,add_only,add_only,False,0,0,False,INVARIANT
ex_556,5,add_only,add_only,False,0,0,False,INVARIANT
ex_556,6,removal,removal,True,1,0,True,FLIP
ex_556,7,add_only,add_only,False,0,0,False,INVARIANT
ex_560,1,removal,removal,False,0,0,False,INVARIANT
ex_560,2,removal,removal,False,0,0,True,FLIP
ex_560,3,removal,add_only,True,1,1,False,INVARIANT
ex_560,4,removal,removal,False,0,0,False,INVARIANT
