example_id,original_answer,num_context_statements,num_reasoning_steps,conclusion,num_unique_predicates,edit_id,edit_number,modification_type,edit_answer,removed_facts,removed_rules,added_facts,added_rules,qwen3-235b-a22b-2507_verified,gemini-2.5-flash_verified,gpt-5-mini_verified
683,False,13,8,Thaddeus is unconventional.,14,1,2,FLIP,False,0,1,0,1,False,True,True
683,False,13,8,Thaddeus is unconventional.,14,2,3,INVARIANT,False,0,1,1,1,True,True,True
683,False,13,8,Thaddeus is unconventional.,14,3,4,INVARIANT,False,0,0,0,1,True,True,True
683,False,13,8,Thaddeus is unconventional.,14,4,5,INVARIANT,False,0,0,1,0,True,True,True
683,False,13,8,Thaddeus is unconventional.,14,5,6,FLIP,True,2,0,1,0,True,True,True
683,False,13,8,Thaddeus is unconventional.,14,6,7,FLIP,False,1,0,2,0,True,True,True
684,False,13,6,Daniel does not face danger.,13,0,1,FLIP,True,0,1,0,1,True,True,True
684,False,13,6,Daniel does not face danger.,13,1,2,INVARIANT,True,0,0,0,1,False,True,True
684,False,13,6,Daniel does not face danger.,13,2,3,INVARIANT,True,0,0,2,3,True,True,True
684,False,13,6,Daniel does not face danger.,13,3,4,FLIP,False,0,2,1,2,True,True,True
684,False,13,6,Daniel does not face danger.,13,4,5,FLIP,True,0,1,0,1,False,True,True
684,False,13,6,Daniel does not face danger.,13,5,6,FLIP,False,0,3,0,2,False,True,True
684,False,13,6,Daniel does not face danger.,13,6,7,FLIP,True,0,1,0,1,True,True,True
685,True,16,9,Aries does not soak up the atmosphere.,17,0,1,FLIP,False,0,1,0,1,True,True,True
685,True,16,9,Aries does not soak up the atmosphere.,17,1,2,INVARIANT,False,0,0,0,1,False,True,True
685,True,16,9,Aries does not soak up the atmosphere.,17,2,3,INVARIANT,False,0,0,2,1,True,True,True
685,True,16,9,Aries does not soak up the atmosphere.,17,3,4,INVARIANT,False,0,0,2,0,True,True,True
685,True,16,9,Aries does not soak up the atmosphere.,17,4,5,FLIP,True,0,2,0,2,True,True,True
685,True,16,9,Aries does not soak up the atmosphere.,17,5,6,INVARIANT,True,0,0,1,3,False,True,True
685,True,16,9,Aries does not soak up the atmosphere.,17,6,7,INVARIANT,True,0,0,0,1,True,True,True
686,False,12,7,Sebastian is dedicated.,13,0,1,INVARIANT,False,0,1,2,1,True,True,True
686,False,12,7,Sebastian is dedicated.,13,1,2,INVARIANT,False,0,0,4,1,True,True,True
686,False,12,7,Sebastian is dedicated.,13,2,3,INVARIANT,False,0,0,0,1,True,True,True
686,False,12,7,Sebastian is dedicated.,13,3,4,INVARIANT,False,0,0,5,1,True,True,True
686,False,12,7,Sebastian is dedicated.,13,4,5,INVARIANT,False,0,0,1,0,False,True,True
686,False,12,7,Sebastian is dedicated.,13,5,6,FLIP,True,1,0,1,0,True,True,True
686,False,12,7,Sebastian is dedicated.,13,6,7,FLIP,False,1,0,0,1,True,True,True
687,False,13,8,"If Hope either studied mythology or explored ancient ruins (but not both), then she made a groundbreaking discovery.",13,0,1,INVARIANT,False,0,0,1,0,True,True,True
687,False,13,8,"If Hope either studied mythology or explored ancient ruins (but not both), then she made a groundbreaking discovery.",13,1,2,FLIP,True,2,0,0,2,True,True,True
687,False,13,8,"If Hope either studied mythology or explored ancient ruins (but not both), then she made a groundbreaking discovery.",13,2,3,FLIP,False,0,1,0,1,True,True,True
687,False,13,8,"If Hope either studied mythology or explored ancient ruins (but not both), then she made a groundbreaking discovery.",13,3,4,INVARIANT,False,0,1,1,1,True,True,True
687,False,13,8,"If Hope either studied mythology or explored ancient ruins (but not both), then she made a groundbreaking discovery.",13,4,5,INVARIANT,False,0,1,0,1,False,True,True
687,False,13,8,"If Hope either studied mythology or explored ancient ruins (but not both), then she made a groundbreaking discovery.",13,5,6,INVARIANT,False,0,0,2,0,False,True,True
687,False,13,8,"If Hope either studied mythology or explored ancient ruins (but not both), then she made a groundbreaking discovery.",13,6,7,FLIP,True,0,1,0,1,False,True,True
688,False,15,9,Magnolia is not beloved by fans.,15,0,1,INVARIANT,False,0,0,1,2,True,True,True
688,False,15,9,Magnolia is not beloved by fans.,15,1,2,INVARIANT,False,0,0,1,0,True,True,True
688,False,15,9,Magnolia is not beloved by fans.,15,2,3,INVARIANT,False,0,0,3,0,True,True,True
688,False,15,9,Magnolia is not beloved by fans.,15,3,4,FLIP,True,1,0,1,0,True,True,True
688,False,15,9,Magnolia is not beloved by fans.,15,4,5,INVARIANT,True,0,1,0,1,True,True,True
688,False,15,9,Magnolia is not beloved by fans.,15,5,6,FLIP,False,1,0,0,1,False,True,True
688,False,15,9,Magnolia is not beloved by fans.,15,6,7,FLIP,True,0,2,0,1,True,True,True
689,True,9,6,Bridger does not dedicate himself to preserving the Chimariko culture.,9,0,1,FLIP,False,1,0,2,0,True,True,True
689,True,9,6,Bridger does not dedicate himself to preserving the Chimariko culture.,9,1,2,INVARIANT,False,0,0,4,2,True,True,True
689,True,9,6,Bridger does not dedicate himself to preserving the Chimariko culture.,9,2,3,INVARIANT,False,0,0,1,4,True,True,True
689,True,9,6,Bridger does not dedicate himself to preserving the Chimariko culture.,9,3,4,INVARIANT,False,1,0,2,0,True,True,True
689,True,9,6,Bridger does not dedicate himself to preserving the Chimariko culture.,9,4,5,INVARIANT,False,0,1,1,0,True,True,True
689,True,9,6,Bridger does not dedicate himself to preserving the Chimariko culture.,9,5,6,INVARIANT,False,0,0,2,1,True,True,True
689,True,9,6,Bridger does not dedicate himself to preserving the Chimariko culture.,9,6,7,FLIP,True,3,0,1,0,True,True,True
690,False,13,7,Everly does not make breakthrough discoveries.,13,0,1,FLIP,True,0,0,0,0,True,True,True
690,False,13,7,Everly does not make breakthrough discoveries.,13,1,2,FLIP,False,1,0,1,0,True,True,True
690,False,13,7,Everly does not make breakthrough discoveries.,13,2,3,INVARIANT,False,0,0,0,1,True,True,True
690,False,13,7,Everly does not make breakthrough discoveries.,13,3,4,INVARIANT,False,0,0,2,2,True,True,True
690,False,13,7,Everly does not make breakthrough discoveries.,13,4,5,FLIP,True,0,1,0,1,True,True,True
690,False,13,7,Everly does not make breakthrough discoveries.,13,5,6,FLIP,False,0,1,0,1,True,True,True
690,False,13,7,Everly does not make breakthrough discoveries.,13,6,7,FLIP,True,0,1,0,1,True,True,True
691,False,10,6,Brennan does not have creative adaptation.,11,0,1,INVARIANT,False,0,1,2,1,True,True,True
691,False,10,6,Brennan does not have creative adaptation.,11,1,2,INVARIANT,False,0,1,1,1,True,True,True
691,False,10,6,Brennan does not have creative adaptation.,11,2,3,INVARIANT,False,0,1,0,1,True,True,True
691,False,10,6,Brennan does not have creative adaptation.,11,3,4,INVARIANT,False,0,3,1,4,True,True,True
691,False,10,6,Brennan does not have creative adaptation.,11,4,5,INVARIANT,False,0,0,1,0,True,True,True
691,False,10,6,Brennan does not have creative adaptation.,11,5,6,INVARIANT,False,0,0,0,4,True,True,True
691,False,10,6,Brennan does not have creative adaptation.,11,6,7,INVARIANT,False,0,0,0,3,True,True,True
692,True,15,9,Jiraiya does not survive harsh conditions.,17,0,1,INVARIANT,True,0,0,0,1,False,True,True
692,True,15,9,Jiraiya does not survive harsh conditions.,17,1,2,FLIP,False,0,2,0,1,False,True,True
692,True,15,9,Jiraiya does not survive harsh conditions.,17,2,3,FLIP,True,0,1,0,1,True,True,True
692,True,15,9,Jiraiya does not survive harsh conditions.,17,3,4,INVARIANT,True,0,1,0,2,False,True,True
692,True,15,9,Jiraiya does not survive harsh conditions.,17,4,5,INVARIANT,True,0,1,2,0,True,True,True
692,True,15,9,Jiraiya does not survive harsh conditions.,17,5,6,INVARIANT,True,0,0,2,0,False,True,True
692,True,15,9,Jiraiya does not survive harsh conditions.,17,6,7,FLIP,False,1,1,0,1,True,True,True
693,False,15,9,Alonzo does not inspire others.,17,0,1,FLIP,True,0,1,1,1,False,True,True
693,False,15,9,Alonzo does not inspire others.,17,1,2,INVARIANT,True,0,0,2,2,False,True,True
693,False,15,9,Alonzo does not inspire others.,17,2,3,FLIP,False,1,2,1,0,False,True,True
693,False,15,9,Alonzo does not inspire others.,17,3,4,INVARIANT,False,0,0,3,0,True,True,True
693,False,15,9,Alonzo does not inspire others.,17,4,5,INVARIANT,False,0,0,2,1,True,True,True
693,False,15,9,Alonzo does not inspire others.,17,5,6,INVARIANT,False,0,0,0,1,False,True,True
693,False,15,9,Alonzo does not inspire others.,17,6,7,INVARIANT,False,0,0,0,2,False,True,True
694,True,16,9,"If Isabela is either talented or dedicated (but not both), then she is successful.",16,0,1,FLIP,False,0,1,0,1,True,True,True
694,True,16,9,"If Isabela is either talented or dedicated (but not both), then she is successful.",16,1,2,INVARIANT,False,0,1,5,2,True,True,True
694,True,16,9,"If Isabela is either talented or dedicated (but not both), then she is successful.",16,2,3,INVARIANT,False,0,1,2,0,True,True,True
694,True,16,9,"If Isabela is either talented or dedicated (but not both), then she is successful.",16,3,4,INVARIANT,False,0,2,0,1,True,True,True
694,True,16,9,"If Isabela is either talented or dedicated (but not both), then she is successful.",16,4,5,FLIP,True,1,1,0,1,True,True,True
694,True,16,9,"If Isabela is either talented or dedicated (but not both), then she is successful.",16,5,6,FLIP,False,0,1,0,1,True,True,True
694,True,16,9,"If Isabela is either talented or dedicated (but not both), then she is successful.",16,6,7,INVARIANT,False,0,0,1,3,True,True,True
695,True,13,9,Dr. Marilyn Thompson communicates effectively.,13,0,1,INVARIANT,True,0,0,2,0,True,True,True
695,True,13,9,Dr. Marilyn Thompson communicates effectively.,13,1,2,FLIP,False,0,2,0,1,True,True,True
695,True,13,9,Dr. Marilyn Thompson communicates effectively.,13,2,3,INVARIANT,False,0,0,3,2,True,True,True
695,True,13,9,Dr. Marilyn Thompson communicates effectively.,13,3,4,FLIP,True,0,1,1,0,True,True,True
695,True,13,9,Dr. Marilyn Thompson communicates effectively.,13,4,5,FLIP,False,1,1,0,1,True,True,True
695,True,13,9,Dr. Marilyn Thompson communicates effectively.,13,5,6,INVARIANT,False,0,0,1,2,True,True,True
695,True,13,9,Dr. Marilyn Thompson communicates effectively.,13,6,7,INVARIANT,False,0,2,0,1,False,True,True
696,False,13,8,Eliel helps others.,14,0,1,INVARIANT,False,0,0,0,1,True,False,True
696,False,13,8,Eliel helps others.,14,1,2,INVARIANT,False,0,0,2,1,True,True,True
696,False,13,8,Eliel helps others.,14,2,3,FLIP,True,1,0,1,1,True,False,True
696,False,13,8,Eliel helps others.,14,3,4,FLIP,False,0,1,0,1,True,True,True
696,False,13,8,Eliel helps others.,14,4,5,INVARIANT,False,0,0,0,7,True,True,True
696,False,13,8,Eliel helps others.,14,5,6,FLIP,True,0,1,0,1,True,True,True
696,False,13,8,Eliel helps others.,14,6,7,FLIP,False,0,1,0,1,True,False,True
697,True,12,6,Arlo is a respected leader.,12,0,1,INVARIANT,True,0,1,1,2,True,True,False
697,True,12,6,Arlo is a respected leader.,12,1,2,INVARIANT,True,0,0,3,0,True,True,False
697,True,12,6,Arlo is a respected leader.,12,2,3,INVARIANT,True,0,0,0,1,True,True,True
697,True,12,6,Arlo is a respected leader.,12,3,4,INVARIANT,True,0,1,0,2,True,True,True
697,True,12,6,Arlo is a respected leader.,12,4,5,INVARIANT,True,0,0,1,0,True,True,True
697,True,12,6,Arlo is a respected leader.,12,5,6,FLIP,False,0,1,0,1,True,True,True
697,True,12,6,Arlo is a respected leader.,12,6,7,FLIP,True,0,1,0,1,True,True,True
698,True,10,6,Misael is spontaneous.,10,0,1,INVARIANT,True,0,0,1,2,True,True,True
698,True,10,6,Misael is spontaneous.,10,1,2,INVARIANT,True,0,0,2,0,True,True,True
698,True,10,6,Misael is spontaneous.,10,2,3,INVARIANT,True,1,0,2,1,True,True,True
698,True,10,6,Misael is spontaneous.,10,3,4,INVARIANT,True,0,0,1,0,True,True,True
698,True,10,6,Misael is spontaneous.,10,4,5,FLIP,False,2,0,0,1,True,True,True
698,True,10,6,Misael is spontaneous.,10,5,6,INVARIANT,False,1,1,1,3,True,True,True
698,True,10,6,Misael is spontaneous.,10,6,7,FLIP,True,1,1,0,1,True,True,True
699,True,10,6,Slick is a traditional artist.,10,0,1,INVARIANT,True,0,0,0,2,True,True,True
699,True,10,6,Slick is a traditional artist.,10,1,2,INVARIANT,True,0,0,2,3,True,True,True
699,True,10,6,Slick is a traditional artist.,10,2,3,INVARIANT,True,0,0,2,2,True,True,True
699,True,10,6,Slick is a traditional artist.,10,3,4,FLIP,False,2,1,1,0,True,True,True
699,True,10,6,Slick is a traditional artist.,10,4,5,INVARIANT,False,0,1,1,1,True,True,True
699,True,10,6,Slick is a traditional artist.,10,5,6,INVARIANT,False,0,0,1,1,True,True,True
699,True,10,6,Slick is a traditional artist.,10,6,7,FLIP,True,2,0,0,1,True,True,True
700,True,12,6,Olivia facilitates global understanding.,12,0,1,FLIP,False,0,1,2,1,True,True,True
700,True,12,6,Olivia facilitates global understanding.,12,1,2,FLIP,True,1,0,1,0,True,True,True
700,True,12,6,Olivia facilitates global understanding.,12,2,3,FLIP,False,1,0,0,1,True,True,True
700,True,12,6,Olivia facilitates global understanding.,12,3,4,INVARIANT,False,0,2,3,3,False,True,True
700,True,12,6,Olivia facilitates global understanding.,12,4,5,INVARIANT,False,0,0,0,1,True,True,True
700,True,12,6,Olivia facilitates global understanding.,12,5,6,FLIP,True,1,1,1,0,True,True,True
700,True,12,6,Olivia facilitates global understanding.,12,6,7,INVARIANT,True,0,0,0,1,False,True,True
701,True,9,6,Kailani is careless.,9,0,1,INVARIANT,True,0,0,3,0,True,True,True
701,True,9,6,Kailani is careless.,9,1,2,FLIP,False,1,1,0,2,True,True,True
701,True,9,6,Kailani is careless.,9,2,3,FLIP,True,0,1,0,1,True,True,True
701,True,9,6,Kailani is careless.,9,3,4,FLIP,False,0,1,1,0,True,True,True
701,True,9,6,Kailani is careless.,9,4,5,FLIP,True,3,0,1,0,True,True,True
701,True,9,6,Kailani is careless.,9,5,6,FLIP,False,1,1,0,2,True,True,True
701,True,9,6,Kailani is careless.,9,6,7,INVARIANT,False,0,0,4,0,True,True,True
702,False,11,6,Averie is not adventurous.,11,0,1,INVARIANT,False,0,0,2,0,True,True,True
702,False,11,6,Averie is not adventurous.,11,1,2,INVARIANT,False,0,0,3,0,True,True,True
702,False,11,6,Averie is not adventurous.,11,2,3,INVARIANT,False,0,0,3,1,True,True,True
702,False,11,6,Averie is not adventurous.,11,3,4,FLIP,True,3,2,1,1,True,True,True
702,False,11,6,Averie is not adventurous.,11,4,5,INVARIANT,True,0,0,1,1,True,True,True
702,False,11,6,Averie is not adventurous.,11,5,6,FLIP,False,1,1,1,0,True,True,True
702,False,11,6,Averie is not adventurous.,11,6,7,FLIP,True,1,0,1,0,True,True,True
703,False,11,7,Reagan is not passionate about helping.,12,0,1,INVARIANT,False,0,0,2,2,False,True,True
703,False,11,7,Reagan is not passionate about helping.,12,1,2,INVARIANT,False,0,0,1,0,True,True,True
703,False,11,7,Reagan is not passionate about helping.,12,2,3,FLIP,True,2,0,1,1,True,True,True
703,False,11,7,Reagan is not passionate about helping.,12,3,4,INVARIANT,True,0,0,3,1,True,True,True
703,False,11,7,Reagan is not passionate about helping.,12,4,5,INVARIANT,True,0,0,2,0,True,True,True
703,False,11,7,Reagan is not passionate about helping.,12,5,6,FLIP,False,4,1,2,0,True,True,True
703,False,11,7,Reagan is not passionate about helping.,12,6,7,FLIP,True,1,0,1,0,True,True,True
704,True,12,7,"Armani is majestic, or he is a skilled hunter and gentle.",12,0,1,INVARIANT,True,0,0,2,0,False,True,True
704,True,12,7,"Armani is majestic, or he is a skilled hunter and gentle.",12,1,2,INVARIANT,True,0,0,2,0,False,True,True
704,True,12,7,"Armani is majestic, or he is a skilled hunter and gentle.",12,2,3,INVARIANT,True,0,2,1,2,True,True,True
704,True,12,7,"Armani is majestic, or he is a skilled hunter and gentle.",12,3,4,FLIP,False,2,0,2,0,True,True,True
704,True,12,7,"Armani is majestic, or he is a skilled hunter and gentle.",12,4,5,INVARIANT,False,0,0,2,0,True,True,True
704,True,12,7,"Armani is majestic, or he is a skilled hunter and gentle.",12,5,6,FLIP,True,1,0,2,0,False,True,True
704,True,12,7,"Armani is majestic, or he is a skilled hunter and gentle.",12,6,7,FLIP,False,1,0,0,1,False,True,True
705,True,18,9,Josephine is a conservationist.,18,0,1,INVARIANT,True,0,1,1,2,True,True,True
705,True,18,9,Josephine is a conservationist.,18,1,2,FLIP,False,0,2,0,1,True,True,True
705,True,18,9,Josephine is a conservationist.,18,2,3,FLIP,True,0,1,0,1,True,True,True
705,True,18,9,Josephine is a conservationist.,18,3,4,INVARIANT,True,0,0,4,0,True,True,True
705,True,18,9,Josephine is a conservationist.,18,4,5,FLIP,False,1,0,0,1,True,True,True
705,True,18,9,Josephine is a conservationist.,18,5,6,INVARIANT,False,0,1,2,2,True,True,True
705,True,18,9,Josephine is a conservationist.,18,6,7,FLIP,True,1,1,0,0,True,True,True
706,False,12,6,Paulina does not earn recognition.,12,0,1,INVARIANT,False,0,1,0,2,True,True,True
706,False,12,6,Paulina does not earn recognition.,12,1,2,FLIP,True,0,1,0,2,True,True,True
706,False,12,6,Paulina does not earn recognition.,12,2,3,INVARIANT,True,0,0,0,3,True,True,True
706,False,12,6,Paulina does not earn recognition.,12,3,4,INVARIANT,True,1,0,1,1,True,True,True
706,False,12,6,Paulina does not earn recognition.,12,4,5,FLIP,False,1,1,0,1,True,True,True
706,False,12,6,Paulina does not earn recognition.,12,5,6,FLIP,True,0,1,0,1,False,True,True
706,False,12,6,Paulina does not earn recognition.,12,6,7,INVARIANT,True,0,0,0,2,True,True,True
707,True,11,7,Alan loses his passion.,11,0,1,INVARIANT,True,0,4,3,4,True,True,True
707,True,11,7,Alan loses his passion.,11,1,2,INVARIANT,True,0,0,1,2,True,True,True
707,True,11,7,Alan loses his passion.,11,2,3,INVARIANT,True,0,0,1,1,False,True,True
707,True,11,7,Alan loses his passion.,11,3,4,INVARIANT,True,0,0,0,2,True,True,True
707,True,11,7,Alan loses his passion.,11,4,5,FLIP,False,1,0,1,1,True,True,True
707,True,11,7,Alan loses his passion.,11,5,6,INVARIANT,False,0,0,0,1,True,True,True
707,True,11,7,Alan loses his passion.,11,6,7,FLIP,True,1,0,1,0,True,True,True
708,True,15,7,Precious does not defend her home.,15,0,1,FLIP,False,0,1,0,1,False,True,True
708,True,15,7,Precious does not defend her home.,15,1,2,FLIP,True,1,1,2,2,True,True,True
708,True,15,7,Precious does not defend her home.,15,2,3,FLIP,False,1,1,0,0,True,True,True
708,True,15,7,Precious does not defend her home.,15,3,4,FLIP,True,1,1,0,1,True,True,True
708,True,15,7,Precious does not defend her home.,15,4,5,INVARIANT,True,0,0,4,0,True,True,True
708,True,15,7,Precious does not defend her home.,15,5,6,FLIP,False,0,1,0,1,True,True,True
708,True,15,7,Precious does not defend her home.,15,6,7,INVARIANT,False,0,1,1,1,True,True,True
709,True,13,8,Mariam does not live in close proximity to nature.,14,0,1,FLIP,False,0,1,0,1,False,True,True
709,True,13,8,Mariam does not live in close proximity to nature.,14,1,2,INVARIANT,False,0,0,1,4,True,True,True
709,True,13,8,Mariam does not live in close proximity to nature.,14,2,3,FLIP,True,0,1,0,1,False,True,True
709,True,13,8,Mariam does not live in close proximity to nature.,14,3,4,FLIP,False,0,1,0,0,True,True,True
709,True,13,8,Mariam does not live in close proximity to nature.,14,4,5,INVARIANT,False,0,0,4,0,True,True,True
709,True,13,8,Mariam does not live in close proximity to nature.,14,5,6,INVARIANT,False,0,0,0,1,True,True,True
709,True,13,8,Mariam does not live in close proximity to nature.,14,6,7,INVARIANT,False,0,0,1,0,True,True,True
710,False,12,7,Major does not have an unbreakable spirit.,13,0,1,FLIP,True,1,0,1,1,True,True,True
710,False,12,7,Major does not have an unbreakable spirit.,13,1,2,FLIP,False,3,0,3,0,False,True,True
710,False,12,7,Major does not have an unbreakable spirit.,13,2,3,INVARIANT,False,0,0,2,2,True,True,True
710,False,12,7,Major does not have an unbreakable spirit.,13,3,4,INVARIANT,False,0,0,0,4,True,True,True
710,False,12,7,Major does not have an unbreakable spirit.,13,4,5,INVARIANT,False,0,0,1,3,True,True,True
710,False,12,7,Major does not have an unbreakable spirit.,13,5,6,INVARIANT,False,0,0,1,2,True,True,True
710,False,12,7,Major does not have an unbreakable spirit.,13,6,7,FLIP,True,4,0,3,0,True,True,True
711,False,12,9,Micah is innovative.,14,0,1,INVARIANT,False,0,3,1,6,True,True,True
711,False,12,9,Micah is innovative.,14,1,2,FLIP,True,0,1,1,0,True,True,True
711,False,12,9,Micah is innovative.,14,2,3,INVARIANT,True,0,2,3,2,True,True,True
711,False,12,9,Micah is innovative.,14,3,4,INVARIANT,True,0,4,2,6,True,True,True
711,False,12,9,Micah is innovative.,14,4,5,FLIP,False,1,0,1,0,False,True,True
711,False,12,9,Micah is innovative.,14,5,6,FLIP,True,1,0,1,0,False,True,True
711,False,12,9,Micah is innovative.,14,6,7,FLIP,False,1,0,1,0,True,True,True
712,False,14,8,"If Edgar is a dedicated craftsman, then he produces high-quality work and earns respect from his community.",15,0,1,FLIP,True,0,1,0,2,True,True,True
712,False,14,8,"If Edgar is a dedicated craftsman, then he produces high-quality work and earns respect from his community.",15,1,2,FLIP,False,0,1,1,0,True,True,True
712,False,14,8,"If Edgar is a dedicated craftsman, then he produces high-quality work and earns respect from his community.",15,2,3,FLIP,True,1,2,5,0,True,True,True
712,False,14,8,"If Edgar is a dedicated craftsman, then he produces high-quality work and earns respect from his community.",15,3,4,FLIP,False,2,0,1,0,True,True,True
712,False,14,8,"If Edgar is a dedicated craftsman, then he produces high-quality work and earns respect from his community.",15,4,5,INVARIANT,False,0,1,2,1,True,True,True
712,False,14,8,"If Edgar is a dedicated craftsman, then he produces high-quality work and earns respect from his community.",15,5,6,INVARIANT,False,0,2,3,3,True,True,True
712,False,14,8,"If Edgar is a dedicated craftsman, then he produces high-quality work and earns respect from his community.",15,6,7,FLIP,True,1,1,1,0,True,True,True
713,False,11,6,Sweetkins does not wake Sarah.,11,0,1,FLIP,True,1,0,1,2,True,True,True
713,False,11,6,Sweetkins does not wake Sarah.,11,1,2,INVARIANT,True,0,1,1,2,True,True,True
713,False,11,6,Sweetkins does not wake Sarah.,11,2,3,FLIP,False,1,1,1,1,True,False,True
713,False,11,6,Sweetkins does not wake Sarah.,11,3,4,FLIP,True,1,0,1,0,True,True,True
713,False,11,6,Sweetkins does not wake Sarah.,11,4,5,INVARIANT,True,0,0,0,1,True,True,True
713,False,11,6,Sweetkins does not wake Sarah.,11,5,6,FLIP,False,1,0,1,0,True,True,True
713,False,11,6,Sweetkins does not wake Sarah.,11,6,7,FLIP,True,0,0,0,1,True,True,True
714,False,14,8,Jayce is rebellious.,14,0,1,FLIP,True,1,0,1,1,True,True,True
714,False,14,8,Jayce is rebellious.,14,1,2,FLIP,False,0,1,0,1,True,True,False
714,False,14,8,Jayce is rebellious.,14,2,3,FLIP,True,1,0,0,1,True,True,True
714,False,14,8,Jayce is rebellious.,14,3,4,FLIP,False,0,1,1,1,True,True,False
714,False,14,8,Jayce is rebellious.,14,4,5,INVARIANT,False,0,1,4,2,True,True,False
714,False,14,8,Jayce is rebellious.,14,5,6,FLIP,True,0,1,1,0,True,True,False
714,False,14,8,Jayce is rebellious.,14,6,7,INVARIANT,True,0,1,2,0,True,True,False
715,True,12,7,Kingsley takes himself seriously.,13,0,1,FLIP,False,0,1,0,1,True,True,True
715,True,12,7,Kingsley takes himself seriously.,13,1,2,INVARIANT,False,0,1,5,0,True,True,True
715,True,12,7,Kingsley takes himself seriously.,13,2,3,FLIP,True,0,1,0,1,True,True,True
715,True,12,7,Kingsley takes himself seriously.,13,3,4,INVARIANT,True,0,1,0,2,True,True,True
715,True,12,7,Kingsley takes himself seriously.,13,4,5,INVARIANT,True,0,0,1,2,True,True,True
715,True,12,7,Kingsley takes himself seriously.,13,5,6,FLIP,False,0,3,1,0,True,True,True
715,True,12,7,Kingsley takes himself seriously.,13,6,7,INVARIANT,False,0,0,3,1,True,True,True
716,False,15,9,Elaina is ruthless.,15,0,1,INVARIANT,False,0,0,2,0,True,True,True
716,False,15,9,Elaina is ruthless.,15,1,2,INVARIANT,False,0,1,2,2,True,True,True
716,False,15,9,Elaina is ruthless.,15,2,3,FLIP,True,2,1,4,1,True,True,True
716,False,15,9,Elaina is ruthless.,15,3,4,INVARIANT,True,0,0,2,1,True,True,True
716,False,15,9,Elaina is ruthless.,15,4,5,INVARIANT,True,0,0,0,1,True,True,True
716,False,15,9,Elaina is ruthless.,15,5,6,INVARIANT,True,0,0,0,1,True,True,True
716,False,15,9,Elaina is ruthless.,15,6,7,FLIP,False,0,2,0,1,False,True,True
717,False,12,6,Blaze is not powerful.,13,0,1,INVARIANT,False,0,0,6,0,True,True,True
717,False,12,6,Blaze is not powerful.,13,1,2,INVARIANT,False,0,1,0,1,False,True,True
717,False,12,6,Blaze is not powerful.,13,2,3,FLIP,True,0,1,0,1,True,True,True
717,False,12,6,Blaze is not powerful.,13,3,4,INVARIANT,True,0,1,0,2,True,True,True
717,False,12,6,Blaze is not powerful.,13,4,5,FLIP,False,0,1,0,2,True,True,True
717,False,12,6,Blaze is not powerful.,13,5,6,FLIP,True,0,1,0,1,True,True,True
717,False,12,6,Blaze is not powerful.,13,6,7,FLIP,False,10,6,0,1,False,True,True
718,False,13,7,Milo maintains environmental balance.,13,0,1,INVARIANT,False,0,0,5,0,True,True,True
718,False,13,7,Milo maintains environmental balance.,13,1,2,FLIP,True,1,0,2,0,True,True,True
718,False,13,7,Milo maintains environmental balance.,13,2,3,FLIP,False,1,0,0,1,True,True,True
718,False,13,7,Milo maintains environmental balance.,13,3,4,FLIP,True,0,1,0,1,True,True,True
718,False,13,7,Milo maintains environmental balance.,13,4,5,FLIP,False,0,1,0,1,True,True,True
718,False,13,7,Milo maintains environmental balance.,13,5,6,INVARIANT,False,0,0,2,0,True,True,True
718,False,13,7,Milo maintains environmental balance.,13,6,7,FLIP,True,2,1,1,0,True,True,True
719,True,10,6,Teresa inspires others.,11,0,1,INVARIANT,True,0,1,2,1,True,True,True
719,True,10,6,Teresa inspires others.,11,1,2,FLIP,False,0,1,1,1,False,True,True
719,True,10,6,Teresa inspires others.,11,2,3,FLIP,True,1,0,1,0,True,True,True
719,True,10,6,Teresa inspires others.,11,3,4,INVARIANT,True,0,0,0,3,True,True,True
719,True,10,6,Teresa inspires others.,11,4,5,FLIP,False,1,0,1,0,True,True,True
719,True,10,6,Teresa inspires others.,11,5,6,INVARIANT,False,0,0,0,1,False,True,True
719,True,10,6,Teresa inspires others.,11,6,7,FLIP,True,1,1,1,0,True,True,True
720,False,19,10,"Ronan is spiritually guided, or he is dedicated to others and faithful.",19,0,1,FLIP,True,0,2,1,0,True,True,True
720,False,19,10,"Ronan is spiritually guided, or he is dedicated to others and faithful.",19,1,2,FLIP,False,1,0,1,1,True,True,True
720,False,19,10,"Ronan is spiritually guided, or he is dedicated to others and faithful.",19,2,3,INVARIANT,False,0,1,3,1,True,True,True
720,False,19,10,"Ronan is spiritually guided, or he is dedicated to others and faithful.",19,3,4,INVARIANT,False,0,1,2,0,True,True,True
720,False,19,10,"Ronan is spiritually guided, or he is dedicated to others and faithful.",19,4,5,FLIP,True,1,1,0,1,True,True,True
720,False,19,10,"Ronan is spiritually guided, or he is dedicated to others and faithful.",19,5,6,FLIP,False,0,1,0,1,False,True,True
720,False,19,10,"Ronan is spiritually guided, or he is dedicated to others and faithful.",19,6,7,INVARIANT,False,1,0,1,2,True,True,True
721,False,13,7,Leilani masters a rare instrument.,13,0,1,INVARIANT,False,0,0,4,2,True,True,True
721,False,13,7,Leilani masters a rare instrument.,13,1,2,FLIP,True,0,2,0,1,True,True,True
